10000
0.78346, 0.05381
0.03432, 0.25189
0.86377, 0.09527
0.23132, 0.25705
0.64827, 0.43955
0.41024, 0.40208
0.76079, 0.64858
0.19097, 0.02596
0.22881, 0.37921
0.24508, 0.65696
0.62997, 0.8078
0.64245, 0.33895
0.4301, 0.52898
0.41457, 0.36862
0.16244, 0.02762
0.96097, 0.54963
0.99257, 0.26736
0.19264, 0.51559
0.8923, 0.94029
0.03774, 0.58077
0.01034, 0.36982
0.38782, 0.26547
0.46029, 0.99119
0.80511, 0.31142
0.13766, 0.75763
0.15961, 0.16762
0.07594, 0.39657
0.12523, 0.91691
0.58369, 0.63977
0.48093, 0.93841
0.10165, 0.93025
0.53934, 0.57514
0.86858, 0.0118
0.454, 0.77555
0.61146, 0.9806
0.79428, 0.9971
0.49789, 0.3856
0.88264, 0.48228
0.45683, 0.37486
0.78392, 0.78421
0.14901, 0.52934
0.18157, 0.61463
0.63885, 0.60421
0.34009, 0.84047
0.92988, 0.25517
0.85072, 0.18241
0.83269, 0.65474
0.41493, 0.13755
0.27831, 0.55757
0.84691, 0.36016
0.17686, 0.99447
0.2136, 0.70286
0.67989, 0.07114
0.5239, 0.95134
0.29619, 0.42069
0.16391, 0.07602
0.03164, 0.23893
0.30043, 0.80964
0.07896, 0.54612
0.22206, 0.80851
0.18121, 0.79477
0.87347, 0.31065
0.47746, 0.75599
0.02045, 0.0059
0.38897, 0.61554
0.41918, 0.61284
0.73303, 0.87327
0.46101, 0.1916
0.38153, 0.11133
0.1534, 0.44861
0.24331, 0.01224
0.12032, 0.44962
0.79265, 0.46797
0.23501, 0.17286
0.41038, 0.9109
0.07361, 0.50656
0.74405, 0.90591
0.36319, 0.08994
0.53704, 0.94909
0.75413, 0.3148
0.57178, 0.28013
0.21778, 0.39637
0.08923, 0.38012
0.81613, 0.39446
0.6129, 0.33608
0.79903, 0.43189
0.11678, 0.18881
0.58352, 0.37036
0.92883, 0.4327
0.48297, 0.86728
0.27884, 0.88509
0.04791, 0.90073
0.5965, 0.63009
0.71579, 0.2429
0.16024, 0.90573
0.26289, 0.01732
0.00126, 0.5523
0.95534, 0.85112
0.60146, 0.15814
0.30451, 0.48839
0.20815, 0.94061
0.34215, 0.2334
0.0595, 0.63044
0.27283, 0.91038
0.50567, 0.25887
0.6272, 0.11656
0.6554, 0.31334
0.78822, 0.79463
0.73341, 0.15825
0.00553, 0.93629
0.05035, 0.85474
0.22124, 0.66155
0.45766, 0.96942
0.3687, 0.08644
0.57835, 0.51683
0.68809, 0.89881
0.42862, 0.92565
0.18969, 0.19621
0.5355, 0.69434
0.33803, 0.73891
0.89935, 0.53888
0.02829, 0.97953
0.43257, 0.72407
0.53776, 0.12133
0.97961, 0.4715
0.39637, 0.0237
0.5539, 0.34878
0.50886, 0.65663
0.41277, 0.92511
0.8223, 0.37948
0.7639, 0.76391
0.88883, 0.82094
0.76033, 0.27584
0.62564, 0.72737
0.73541, 0.71415
0.24928, 0.87716
0.28799, 0.89237
0.4424, 0.46645
0.38809, 0.15442
0.36645, 0.54256
0.96885, 0.60016
0.1781, 0.89256
0.25019, 0.74387
0.31606, 0.95895
0.7575, 0.06958
0.51537, 0.53436
0.91764, 0.55005
0.03616, 0.69466
0.04636, 0.11654
0.90325, 0.41704
0.78073, 0.68056
0.69999, 0.3212
0.52514, 0.56574
0.53783, 0.22529
0.03834, 0.77959
0.36564, 0.48652
0.40041, 0.0222
0.89303, 0.9677
0.10116, 0.22065
0.26951, 0.50595
0.81543, 0.46096
0.79167, 0.34312
0.06502, 0.65642
0.81251, 0.50677
0.17947, 0.09572
0.61876, 0.94878
0.18503, 0.85443
0.34964, 0.90939
0.82111, 0.82448
0.00572, 0.32892
0.06086, 0.3131
0.21046, 0.20968
0.40078, 0.10732
0.81779, 0.07054
0.54817, 0.18457
0.48055, 0.58516
0.78274, 0.83399
0.24451, 0.09947
0.65471, 0.82301
0.26737, 0.18204
0.63618, 0.2786
0.55078, 0.29536
0.32818, 0.95515
0.33173, 0.97046
0.04861, 0.39116
0.68131, 0.2852
0.59186, 0.55483
0.41471, 0.01855
0.74025, 0.75995
0.63913, 0.07955
0.21987, 0.13784
0.52883, 0.29709
0.92818, 0.20256
0.64716, 0.40276
0.87306, 0.84783
0.20645, 0.01556
0.70207, 0.48894
0.25519, 0.79833
0.98935, 0.44039
0.09325, 0.59095
0.116, 0.42254
0.1994, 0.93444
0.30447, 0.69445
0.74492, 0.62467
0.78234, 0.05425
0.6087, 0.92498
0.41908, 0.2731
0.36641, 0.70454
0.29348, 0.0585
0.60823, 0.54718
0.49668, 0.814
0.66158, 0.57974
0.36206, 0.00052
0.15777, 0.37703
0.28303, 0.88639
0.90185, 0.20541
0.80469, 0.13729
0.25409, 0.42431
0.08591, 0.85535
0.96147, 0.55876
0.67629, 0.394
0.31788, 0.36487
0.90745, 0.13266
0.45997, 0.84682
0.94683, 0.46639
0.06821, 0.08056
0.30897, 0.6155
0.28556, 0.97618
0.0503, 0.8045
0.0378, 0.87474
0.008, 0.21108
0.74796, 0.65261
0.76493, 0.6938
0.33914, 0.0234
0.82781, 0.57237
0.54285, 0.92576
0.63753, 0.04592
0.12433, 0.10877
0.11383, 0.7458
0.36452, 0.74821
0.78434, 0.82518
0.003, 0.05897
0.20154, 0.66384
0.5392, 0.746
0.83654, 0.45878
0.76861, 0.04529
0.88044, 0.59731
0.49814, 0.65822
0.12721, 0.39758
0.48431, 0.85753
0.29242, 0.89107
0.33404, 0.70085
0.68199, 0.19674
0.25841, 0.58106
0.59231, 0.73131
0.37094, 0.66878
0.9019, 0.9095
0.01879, 0.40642
0.80136, 0.35524
0.60107, 0.73389
0.0766, 0.31636
0.87955, 0.87454
0.33587, 0.5181
0.3121, 0.34246
0.35344, 0.08378
0.39997, 0.28429
0.50814, 0.58825
0.60485, 0.22544
0.95798, 0.32246
0.10797, 0.67216
0.39816, 0.74841
0.14768, 0.59805
0.35028, 0.51912
0.82675, 0.12653
0.53318, 0.10921
0.70057, 0.73861
0.82177, 0.60417
0.31355, 0.42328
0.73493, 0.88841
0.18146, 0.44599
0.44239, 0.33697
0.8341, 0.86774
0.66481, 0.86134
0.43676, 0.57315
0.14463, 0.86575
0.51487, 0.83206
0.67595, 0.79091
0.17152, 0.04326
0.63979, 0.86955
0.50952, 0.28163
0.6169, 0.38214
0.3302, 0.675
0.62865, 0.39176
0.9011, 0.60555
0.27631, 0.89319
0.97587, 0.48612
0.14713, 0.27507
0.1906, 0.30788
0.80877, 0.20839
0.41509, 0.63596
0.03496, 0.84622
0.20607, 0.65454
0.99868, 0.49361
0.75468, 0.73143
0.77145, 0.73941
0.29184, 0.73196
0.23971, 0.15564
0.2, 0.24213
0.71481, 0.95108
0.70682, 0.22499
0.13091, 0.61698
0.79966, 0.3385
0.08195, 0.10251
0.96596, 0.4524
0.63535, 0.31909
0.8775, 0.93168
0.77739, 0.78601
0.65826, 0.70656
0.52911, 0.94523
0.67199, 0.18525
0.8883, 0.60359
0.98657, 0.52363
0.27486, 0.35244
0.23152, 0.30195
0.94604, 0.31799
0.30666, 0.91863
0.97033, 0.46807
0.28158, 0.25772
0.55609, 0.94166
0.16162, 0.51461
0.36774, 0.23802
0.46231, 0.78187
0.01603, 0.95761
0.0451, 0.55516
0.00997, 0.19209
0.71667, 0.84169
0.15815, 0.27262
0.14269, 0.54002
0.12897, 0.67765
0.79944, 0.57491
0.41417, 0.46939
0.38636, 0.58671
0.18444, 0.55225
0.95294, 0.92839
0.76987, 0.21682
0.89112, 0.23762
0.64139, 0.2238
0.80391, 0.93809
0.43213, 0.24226
0.16595, 0.67257
0.50119, 0.89314
0.46936, 0.8544
0.61312, 0.34862
0.12562, 0.05117
0.01946, 0.92495
0.71047, 0.82699
0.06927, 0.48257
0.05195, 0.52044
0.39007, 0.33614
0.3013, 0.92632
0.087, 0.97842
0.91318, 0.94608
0.76539, 0.61686
0.5612, 0.53488
0.40753, 0.06533
0.8582, 0.6635
0.77021, 0.49829
0.48244, 0.26071
0.68129, 0.70213
0.81899, 0.76223
0.33459, 0.25401
0.07586, 0.29588
0.11921, 0.44766
0.2866, 0.74064
0.19851, 0.63203
0.63064, 0.75815
0.51602, 0.16757
0.3943, 0.53176
0.71528, 0.61258
0.3152, 0.52552
0.16557, 0.14827
0.3965, 0.3946
0.39614, 0.33144
0.89436, 0.6487
0.75905, 0.28304
0.4351, 0.00756
0.87249, 0.6719
0.71776, 0.82044
0.19147, 0.42985
0.50163, 0.7321
0.34688, 0.83257
0.89178, 0.4743
0.53589, 0.3238
0.88922, 0.68852
0.08901, 0.47556
0.95423, 0.93005
0.06279, 0.26179
0.8475, 0.2644
0.63213, 0.17067
0.96805, 0.18662
0.11083, 0.02351
0.89346, 0.91276
0.5209, 0.07955
0.09589, 0.28206
0.99717, 0.73652
0.95531, 0.71227
0.45461, 0.78347
0.94741, 0.08886
0.03403, 0.33252
0.96055, 0.31819
0.93303, 0.56859
0.57744, 0.27286
0.05274, 0.69044
0.38619, 0.97349
0.09585, 0.02497
0.00674, 0.98881
0.62174, 0.45195
0.24069, 0.2707
0.59227, 0.33372
0.77376, 0.01048
0.48049, 0.38728
0.17093, 0.59202
0.11791, 0.80328
0.91982, 0.1633
0.71498, 0.203
0.57769, 0.97739
0.53775, 0.3532
0.33366, 0.82569
0.20633, 0.87349
0.27753, 0.48674
0.37901, 0.97019
0.43036, 0.04552
0.13206, 0.60438
0.81003, 0.55241
0.09179, 0.89276
0.67372, 0.34678
0.46195, 0.40716
0.97435, 0.19705
0.3611, 0.43425
0.42878, 0.72642
0.60381, 0.18085
0.98358, 0.5887
0.98215, 0.87627
0.95201, 0.0989
0.7611, 0.27335
0.69804, 0.69842
0.03691, 0.27196
0.75495, 0.66672
0.53726, 0.69661
0.41738, 0.17229
0.61369, 0.23849
0.42971, 0.71179
0.19044, 0.16247
0.27975, 0.33109
0.60094, 0.91348
0.66709, 0.75193
0.69202, 0.28649
0.0253, 0.49208
0.69039, 0.66995
0.66997, 0.92227
0.07864, 0.44518
0.83128, 0.09886
0.45937, 0.75722
0.16309, 0.41179
0.73531, 0.94992
0.8857, 0.99763
0.79005, 0.99838
0.90037, 0.20639
0.95524, 0.87033
0.72737, 0.24794
0.43953, 0.82856
0.02799, 0.06435
0.8225, 0.81608
0.76794, 0.86776
0.28172, 0.46472
0.35077, 0.15039
0.79186, 0.23912
0.54253, 0.12296
0.55278, 0.85109
0.9611, 0.62253
0.48441, 0.1254
0.48531, 0.11911
0.57384, 0.87826
0.90489, 0.07259
0.99118, 0.71729
0.08171, 0.00175
0.75592, 0.46142
0.1731, 0.46756
0.43696, 0.77697
0.76971, 0.89588
0.76083, 0.88672
0.08814, 0.75979
0.75087, 0.74817
0.45869, 0.40514
0.77211, 0.44418
0.172, 0.0932
0.0065, 0.92063
0.52502, 0.66652
0.97112, 0.60739
0.72388, 0.76705
0.01742, 0.74358
0.98246, 0.96347
0.64391, 0.9478
0.77287, 0.30013
0.60708, 0.19862
0.58115, 0.35794
0.98041, 0.55119
0.89433, 0.11549
0.72578, 0.62688
0.38626, 0.94244
0.06856, 0.41721
0.38177, 0.40216
0.91171, 0.71577
0.44973, 0.15662
0.09753, 0.56847
0.81453, 0.38842
0.03458, 0.26014
0.02502, 0.20753
0.58283, 0.12965
0.56397, 0.00053
0.90493, 0.77283
0.6389, 0.70581
0.72725, 0.60238
0.94505, 0.35039
0.87981, 0.88599
0.56941, 0.33829
0.62695, 0.85049
0.62758, 0.13563
0.92249, 0.614
0.01917, 0.14614
0.3895, 0.29059
0.37435, 0.58069
0.03522, 0.53324
0.17428, 0.27991
0.35152, 0.25397
0.49263, 0.38686
0.43966, 0.0427
0.07245, 0.8213
0.08319, 0.00154
0.65127, 0.43224
0.4283, 0.67406
0.2771, 0.89436
