40
0.89453, 0.44965
0.30704, 0.2939
0.92425, 0.87893
0.31687, 0.85197
0.65602, 0.8387
0.03944, 0.17893
0.50302, 0.75734
0.93967, 0.75904
0.23238, 0.75636
0.38397, 0.03674
0.84562, 0.59567
0.62027, 0.51312
0.47677, 0.98368
0.92224, 0.40431
0.54174, 0.59815
0.01813, 0.44846
0.22552, 0.89792
0.20241, 0.69265
0.95393, 0.4196
0.74931, 0.01088
0.29473, 0.02878
0.44685, 0.09529
0.21315, 0.996
0.84852, 0.40841
0.05886, 0.89634
0.48685, 0.98156
0.06374, 0.99528
0.5736, 0.88094
0.84356, 0.88985
0.02097, 0.95709
0.77627, 0.90512
0.76948, 0.55586
0.23074, 0.49237
0.14036, 0.24106
0.74057, 0.47094
0.53739, 0.04861
0.26886, 0.49626
0.40018, 0.3775
0.16292, 0.61224
0.11735, 0.94022
