1000
0.95903, 0.7659
0.50158, 0.68932
0.94661, 0.98649
0.65514, 0.26705
0.8438, 0.89561
0.72154, 0.68896
0.07924, 0.57895
0.89531, 0.54705
0.00043, 0.87283
0.00458, 0.47049
0.99323, 0.5247
0.28561, 0.17346
0.67546, 0.44987
0.49041, 0.49464
0.44524, 0.0568
0.12728, 0.64649
0.35071, 0.05873
0.52769, 0.33968
0.09984, 0.14796
0.62225, 0.74094
0.55384, 0.96715
0.32966, 0.41008
0.68181, 0.28413
0.14457, 0.72647
0.5577, 0.48211
0.83768, 0.139
0.42529, 0.69059
0.28377, 0.07995
0.94727, 0.47829
0.50802, 0.51648
0.15587, 0.89728
0.9172, 0.0273
0.5331, 0.17486
0.27354, 0.00955
0.03035, 0.82934
0.83363, 0.06784
0.68772, 0.5446
0.81258, 0.94043
0.92496, 0.88726
0.45621, 0.07303
0.28205, 0.53782
0.55713, 0.08884
0.9242, 0.89716
0.34526, 0.2469
0.49899, 0.61427
0.53211, 0.80728
0.69536, 0.49483
0.55776, 0.62848
0.75895, 0.24736
0.50463, 0.42705
0.50629, 0.86344
0.72996, 0.44302
0.14834, 0.95681
0.48809, 0.16319
0.66506, 0.4305
0.82228, 0.65534
0.88965, 0.36043
0.01278, 0.27905
0.88173, 0.25823
0.65685, 0.78194
0.7763, 0.49427
0.00394, 0.9892
0.41602, 0.34957
0.43292, 0.48923
0.57093, 0.06137
0.84102, 0.38186
0.09821, 0.66776
0.82713, 0.39099
0.17235, 0.73105
0.22958, 0.28266
0.83673, 0.02671
0.14804, 0.23955
0.61712, 0.02151
0.25589, 0.4293
0.99815, 0.41916
0.85407, 0.6638
0.7132, 0.55493
0.2142, 0.02687
0.85584, 0.77016
0.52129, 0.49944
0.11578, 0.03043
0.10389, 0.57492
0.51199, 0.246
0.04918, 0.53086
0.7843, 0.35131
0.46488, 0.27018
0.63799, 0.81391
0.40891, 0.27596
0.09021, 0.06492
0.8116, 0.5154
0.73159, 0.62453
0.84019, 0.46542
0.60611, 0.87794
0.78659, 0.17367
0.99461, 0.9537
0.02649, 0.08469
0.90878, 0.85253
0.90232, 0.56246
0.17916, 0.70825
0.83453, 0.53504
0.57216, 0.61315
0.08199, 0.22605
0.59247, 0.68641
0.47171, 0.6618
0.66433, 0.01365
0.22062, 0.94332
0.89221, 0.06104
0.14355, 0.75234
0.16056, 0.83692
0.15377, 0.0878
0.76652, 0.2433
0.5175, 0.27207
0.3189, 0.14626
0.10496, 0.45794
0.21844, 0.02634
0.05285, 0.72075
0.04285, 0.19122
0.04877, 0.60135
0.1796, 0.05152
0.9945, 0.84787
0.98218, 0.75842
0.56734, 0.26227
0.5402, 0.63204
0.50311, 0.91265
0.75449, 0.84597
0.69284, 0.78798
0.89108, 0.02298
0.03017, 0.35496
0.55261, 0.35244
0.78253, 0.50863
0.3605, 0.38104
0.61321, 0.02026
0.04531, 0.98035
0.34766, 0.22051
0.5132, 0.33502
0.85143, 0.63694
0.29859, 0.42173
0.59231, 0.26947
0.18889, 0.79974
0.14132, 0.55005
0.27892, 0.99262
0.26565, 0.25859
0.1743, 0.12414
0.69699, 0.8996
0.14654, 0.79242
0.1759, 0.31092
0.66813, 0.32967
0.37012, 0.51318
0.2242, 0.20007
0.4898, 0.53651
0.44314, 0.26471
0.79157, 0.46663
0.70936, 0.90035
0.59959, 0.88253
0.6751, 0.59048
0.4193, 0.11277
0.06211, 0.15311
0.18418, 0.66529
0.27994, 0.63507
0.87562, 0.56845
0.72999, 0.48774
0.41335, 0.76214
0.05998, 0.76653
0.60616, 0.02352
0.69501, 0.84381
0.9165, 0.90971
0.68005, 0.45874
0.24464, 0.83359
0.49367, 0.99788
0.04568, 0.90381
0.77479, 0.0708
0.22362, 0.70454
0.83336, 0.2531
0.43241, 0.5763
0.4875, 0.92664
0.9768, 0.73042
0.08031, 0.60349
0.48183, 0.10234
0.56102, 0.0757
0.03929, 0.03701
0.64089, 0.51396
0.69744, 0.02527
0.14427, 0.48478
0.18205, 0.69862
0.35086, 0.67916
0.38777, 0.42394
0.50118, 0.9463
0.47284, 0.78541
0.81987, 0.43639
0.03774, 0.94209
0.41503, 0.60067
0.56481, 0.4832
0.15352, 0.86767
0.81266, 0.9692
0.45301, 0.2763
0.918, 0.88557
0.907, 0.85198
0.87615, 0.51182
0.81938, 0.44105
0.47354, 0.00973
0.52156, 0.99456
0.87262, 0.99067
0.47389, 0.80847
0.40066, 0.47036
0.69112, 0.58359
0.98729, 0.86072
0.0874, 0.18143
0.54697, 0.11889
0.42658, 0.76104
0.22049, 0.3233
0.04769, 0.0376
0.70575, 0.67997
0.70925, 0.5598
0.50981, 0.19968
0.0516, 0.66609
0.4424, 0.66593
0.72573, 0.04194
0.15559, 0.55183
0.27888, 0.89903
0.295, 0.19797
0.47394, 0.23375
0.74162, 0.95018
0.60565, 0.37877
0.71242, 0.2794
0.83764, 0.36706
0.85727, 0.80294
0.89471, 0.96968
0.00157, 0.08169
0.26796, 0.24248
0.62244, 0.40339
0.29624, 0.53851
0.24915, 0.48196
0.21019, 0.76322
0.56834, 0.22095
0.31216, 0.5256
0.73895, 0.9285
0.64598, 0.16617
0.43628, 0.80891
0.96045, 0.68396
0.50931, 0.44694
0.66322, 0.47139
0.31656, 0.82541
0.93676, 0.73441
0.42831, 0.4753
0.54626, 0.00505
0.73047, 0.15525
0.7278, 0.74924
0.71914, 0.39094
0.11714, 0.82101
0.16422, 0.68669
0.18945, 0.90397
0.30296, 0.65232
0.94475, 0.33224
0.29607, 0.04619
0.83992, 0.07029
0.6904, 0.00343
0.35787, 0.1083
0.37133, 0.60963
0.06195, 0.40327
0.38534, 0.39397
0.86354, 0.96425
0.93232, 0.05671
0.25902, 0.62645
0.4286, 0.50835
0.34046, 0.02297
0.40466, 0.06154
0.50326, 0.43939
0.01734, 0.38816
0.18795, 0.45257
0.42578, 0.30793
0.12635, 0.23706
0.31663, 0.78326
0.99432, 0.62161
0.81282, 0.24762
0.59917, 0.15143
0.17729, 0.62896
0.25283, 0.53241
0.10631, 0.88817
0.15963, 0.60478
0.73686, 0.73716
0.12275, 0.06823
